GMDN,EMDN,score
63456,L26,0.8985291123390198
63457,L26,0.840783566236496
63458,H010202020302,0.8727612495422363
63459,A010506,0.7168838977813721
63460,H900303,0.7356574237346649
63461,K0199,0.8665228188037872
63464,L26,0.8225786983966827
63465,K0199,0.8836387991905212
63467,M050101,0.8469329178333282
63468,L0102,0.8989047706127167
63470,W02070403,0.9473139941692352
63473,W02070403,0.8950944542884827
63474,L26,0.7976455986499786
63475,H900303,0.8964269161224365
63476,M050101,0.8380864262580872
63478,M050101,0.857639491558075
63479,L0102,0.7786661386489868
63480,C010103,0.9072635769844056
63481,L250301,0.8346458375453949
63482,L0102,0.8523703515529633
63483,L0202,0.603235051035881
63484,L0102,0.8126364052295685
63485,H900303,0.6102649867534637
63486,L26,0.8399592638015747
63487,A019013,0.859759509563446
63489,L26,0.8811810314655304
63490,L0102,0.6974488794803619
63491,H010202020302,0.9209645092487336
63492,L26,0.9439636766910552
63493,C04020201,0.9570739567279816
63494,L26,0.9266173839569092
63496,C010103,0.9542324841022491
63498,L0104110101,0.7759869992733002
63500,H900305,0.6364635825157166
63502,A019013,0.8189008831977844
63503,L1910,0.851657509803772
63504,L26,0.885521650314331
63509,L26,0.8247403204441071
63511,L26,0.9000497460365295
63512,A019013,0.6543093323707581
63515,L26,0.9052141904830932
63516,H90020103,0.8402613997459412
63517,A019013,0.8848124146461487
63518,H900303,0.8880660831928253
63519,L26,0.9065891206264496
63521,K0107,0.9323869347572328
63523,L26,0.9127499461174012
63524,A019013,0.8632876574993134
63525,A010601,0.8476825058460236
63526,K0107,0.8242339193820953
63527,C010103,0.9605003595352172
63529,W02070403,0.7537142634391785
63530,R9008,0.9422349333763124
63532,B0399,0.9491713643074036
63534,M050101,0.900944173336029
63535,C04020201,0.9610416293144226
63538,L01040502,0.7842811048030853
63540,L0102,0.9700947999954224
63541,L1711,0.8867329359054565
63542,B0399,0.9436732828617096
63543,C010103,0.9287051260471344
63544,C010103,0.8963703811168671
63545,H900303,0.9000552892684937
63550,C010103,0.9396723806858064
63551,M050101,0.849772572517395
63552,M050101,0.723671555519104
63553,A019013,0.8677769303321838
63554,L250301,0.8853456974029541
63555,M050101,0.8571922779083252
63558,L26,0.8800676167011261
63559,L0606030101,0.445561870932579
63560,A019013,0.8752500116825104
63561,C010103,0.9608456492424012
63562,H900303,0.7938939034938812
63564,A019013,0.8915716409683228
63566,R060102,0.8653982579708099
63568,C04020201,0.7875137329101562
63569,K0199,0.8007263243198395
63570,L26,0.8921810388565063
63573,L26,0.7745744287967682
63576,L1710,0.9310854375362396
63577,W02070403,0.9190741181373596
63578,W020702,0.8448801338672638
63579,W02070403,0.8565665781497955
63582,B0399,0.6388448178768158
63583,M050101,0.948558747768402
63584,B0399,0.833574652671814
63585,H010202020302,0.7534870505332947
63586,L03140104,0.8646831512451172
63587,H900303,0.8492228090763092
63591,L26,0.7596389353275299
63592,L0102,0.7714841961860657
63596,H900303,0.7770959436893463
63597,L26,0.7076490223407745
63598,V06010199,0.8906658589839935
63603,A019013,0.623611181974411
63605,L0104110101,0.8677847683429718
63606,L26,0.6684352457523346
63607,U020104,0.8360906541347504
63609,H900303,0.8366293013095856
63612,C04020201,0.8967682719230652
63613,C04020201,0.8557889461517334
63614,H900302,0.6993643641471863
63615,H900303,0.6564752757549286
63616,M050101,0.8081786334514618
63619,K0199,0.7432945072650909
63620,L26,0.8660206198692322
63622,C010103,0.925906240940094
63623,L0102,0.8901667892932892
63624,L0102,0.7671791911125183
63625,M03030203,0.7796411514282227
63626,M050101,0.8402793407440186
63630,M050101,0.8768319487571716
63633,A019013,0.9141278862953186
63634,H900303,0.9207948446273804
63635,L26,0.9327340722084044
63636,M050201,0.7394858002662659
63637,A019013,0.8539855778217316
63638,L0102,0.9461080729961396
63641,C010103,0.880477637052536
63642,H900303,0.8415265381336212
63643,A010506,0.8568762838840485
63644,L0102,0.8454743921756744
63645,L01040502,0.7001136541366577
63646,H900303,0.7152370810508728
63647,M050101,0.8392961919307709
63648,C04020201,0.7910294830799103
63649,H900303,0.8508109450340271
63650,L26,0.8080713748931885
63652,H900303,0.708084911108017
63653,M050101,0.7971499860286713
63656,H900304,0.8205652832984924
63658,M050101,0.895879864692688
63659,L26,0.9096385836601256
63660,A019013,0.9084636569023132
63661,A019013,0.8588548898696899
63662,H900303,0.818267285823822
63663,L0102,0.7984198033809662
63664,L0102,0.8840714693069458
63665,M050101,0.8927490711212158
63666,H900102,0.7578666508197784
63667,L0908,0.8573422431945801
63669,H900303,0.7788907289505005
63670,M050101,0.8491677045822144
63672,H90020103,0.8064112663269043
63673,A010601,0.7486425042152405
63674,A019013,0.7785077691078186
63675,C010103,0.9676003456115724
63676,B0399,0.9707629680633544
63677,K0199,0.9173459112644196
63678,C01020202,0.9093259871006012
63679,W02020502,0.763643205165863
63680,M03030203,0.8583226203918457
63681,C010103,0.909867823123932
63683,K0199,0.7371999323368073
63686,C010103,0.9503200352191924
63691,Z12139006,0.6794688999652863
63693,B0399,0.7462143898010254
63694,B0399,0.8113224804401398
63695,L0102,0.8668182194232941
63696,M050102,0.4764070063829422
63697,H900303,0.8209716081619263
63699,W02079002,0.8906538486480713
63700,B0399,0.9811075031757356
63701,K01020107,0.9227019846439362
63702,C010103,0.9461290836334229
63703,C010103,0.93167644739151
63704,K01020107,0.9186713993549348
63705,V0905,0.8424207270145416
63706,C0104020299,0.9425532221794128
63707,W02020502,0.9512569606304168
63708,K0107,0.7675287425518036
63709,B0399,0.8179276585578918
63711,M03030203,0.8158909380435944
63712,M050201,0.8128464221954346
63713,W0201020205,0.7822033762931824
63714,L01040402,0.7326610684394836
63720,K0107,0.90256467461586
63721,C010103,0.946044534444809
63722,M050101,0.878816694021225
63723,K0107,0.9067903459072112
63725,L1910,0.912096232175827
63729,H900304,0.8907023072242737
63730,C010103,0.906892478466034
63732,C04020299,0.8939141035079956
63734,K0199,0.8998944163322449
63735,L0102,0.9224142730236052
63737,A019013,0.9042572975158693
63738,C0104020299,0.8989128172397614
63739,B030299,0.9401611983776093
63740,W02079002,0.9176211953163148
63741,L0102,0.8679758012294769
63742,G010302,0.8510836958885193
63743,U020302,0.8674082159996033
63744,W02069003,0.933220773935318
63745,B0399,0.9625422656536102
63746,W020702,0.940075159072876
63747,W020702,0.9458836913108826
63749,C04020201,0.9242862462997437
63750,C04020201,0.9651594460010527
63751,L070703,0.931370198726654
63752,C010103,0.9521294236183168
63753,W020702,0.910272777080536
63754,W02079003,0.8634817004203796
63756,W02070302,0.8640939891338348
63758,W020702,0.8988071978092194
63759,L070703,0.8929726481437683
63762,B0399,0.9664881229400636
63764,H900303,0.913836658000946
63765,W02079002,0.8993169963359833
63768,L0903,0.9057807326316832
63770,L0903,0.8951213955879211
63772,H900303,0.8787317872047424
63778,Z110603,0.9404148161411284
63779,W02070403,0.911457985639572
63780,W02020502,0.9231492877006532
63781,C010103,0.9689607322216034
63782,W02079002,0.8951992094516754
63784,W02060201,0.8560374677181244
63791,A010601,0.8413066565990448
63792,L0104110101,0.9121364653110504
63793,P030101030203,0.9060929119586943
63794,H900304,0.8697979152202606
63795,H010202020302,0.8258145451545715
63798,L0102,0.8410943448543549
63800,L0102,0.7706981599330902
63803,M050101,0.8423759043216705
63804,L0104110101,0.6508674323558807
63811,C010103,0.9135810434818268
63813,W02070403,0.8803995251655579
63814,C04020201,0.8315045833587646
63815,L01041201,0.7315798401832581
63816,L0204,0.8705748319625854
63817,L26,0.8341952562332153
63818,L0102,0.7748749852180481
63819,A010601,0.8831731081008911
63823,W02070403,0.8008853197097778
63824,W02070403,0.7861205041408539
63829,H900303,0.771579384803772
63830,H900303,0.9501647651195526
63831,W020702,0.9538090825080872
63832,W02070102,0.9149632155895232
63834,L26,0.9347320199012756
63835,L0102,0.8463301956653595
63838,C01020203,0.7792454957962036
63840,M050101,0.8617826700210571
63841,M050101,0.8297897279262543
63842,A019013,0.8818937540054321
63844,Y0999,0.7304205298423767
63846,H90020103,0.8748005032539368
63847,W020702,0.771167516708374
63848,K0107,0.8761770725250244
63851,W02070403,0.9409790337085724
63852,W02070403,0.9166168868541718
63854,M050101,0.8833729028701782
63858,L26,0.7696234583854675
63859,A019013,0.9059562981128692
63861,L0102,0.8650903701782227
63863,L250301,0.9481719434261322
63867,M050101,0.8420722782611847
63868,H900303,0.8029921054840088
63869,H90020103,0.8869029581546783
63870,H90020103,0.8991819322109222
63871,W02069003,0.8298776149749756
63872,K0107,0.8436868786811829
63874,B0399,0.8317435383796692
63875,B030299,0.813325434923172
63876,A019013,0.8277075588703156
63877,L1711,0.95915225148201
63878,L26,0.898997575044632
63879,H900303,0.9582314491271972
63880,B030299,0.784417062997818
63883,M050101,0.8347592055797577
63884,L01040402,0.6692971885204315
63885,L0204,0.8880887031555176
63886,L26,0.9557956755161284
63888,M050201,0.6978524625301361
63889,W02079002,0.8994492888450623
63890,H900303,0.9049777686595916
63891,W02079002,0.889885812997818
63892,W02070403,0.8241312503814697
63894,W02079002,0.8793028891086578
63895,A019013,0.8809141516685486
63896,L0102,0.8986175060272217
63897,B0399,0.9038466811180116
63898,W020702,0.7728010416030884
63899,L1710,0.8789714872837067
63900,W0201020205,0.8283476531505585
63903,W02079002,0.919072449207306
63904,W02079002,0.8240279853343964
63905,B030299,0.9480042457580566
63906,H900304,0.8929368555545807
63907,L26,0.91934671998024
63908,H90010102,0.8853663504123688
63909,C04020201,0.9025579392910004
63910,W020702,0.8986265361309052
63911,Z11060201,0.8892778754234314
63913,B0399,0.8853887617588043
63916,H010202020302,0.7738874554634094
63917,M050101,0.7238215208053589
63918,H900303,0.87616366147995
63919,C010103,0.938811093568802
63920,H90020103,0.8770333230495453
63921,B0399,0.8176184594631195
63922,C010103,0.9728043377399443
63926,B030299,0.8999800384044647
63927,B0399,0.9685384035110474
63928,W02020502,0.8840299248695374
63929,L0902,0.9693636000156404
63931,K0107,0.8498291671276093
63932,L26,0.8416905701160431
63935,B0399,0.9557554125785828
63936,M050101,0.90998974442482
63938,W01010123,0.9513218104839324
63939,L0180,0.9183614552021028
63942,M03030203,0.8797918558120728
63943,M03030203,0.6334486156702042
63947,C04020201,0.6908240914344788
63949,L0204,0.7863935828208923
63952,M050101,0.8210132718086243
63953,L26,0.8690062463283539
63954,W020702,0.8771668970584869
63955,H900303,0.8050314784049988
63957,A019013,0.7809504568576813
63958,A019013,0.914896696805954
63962,L26,0.8925631940364838
63963,L26,0.7772590517997742
63966,K0107,0.8991897106170654
63967,L26,0.6484938561916351
63972,H900303,0.8403428494930267
63973,A019013,0.8595481514930725
63975,M050101,0.6977705657482147
63978,L26,0.7258776128292084
63979,C04020201,0.9252065420150756
63980,M050101,0.953568398952484
63983,H900303,0.7849098443984985
63984,W02079002,0.9156413972377776
63985,W02020502,0.899431586265564
63986,L1910,0.8076936602592468
63988,L1711,0.9303883910179138
63990,W02079002,0.8796183168888092
63992,V0905,0.8796077072620392
63993,A010601,0.8375918865203857
63994,B030299,0.948887437582016
63995,H900304,0.7351935803890228
63996,L0204,0.7269852757453918
63997,B030299,0.9406873881816864
63998,M050101,0.8594394624233246
64000,C010103,0.9188271760940552
64002,C0104020299,0.9476807713508606
64003,C010103,0.949182629585266
64004,P030101030203,0.7493610084056854
64006,V06010199,0.959167093038559
64007,V06010199,0.9298905730247498
64008,M050101,0.8457969725131989
64010,B0399,0.8735515475273132
64011,L26,0.9299560189247132
64012,L0204,0.7370414137840271
64014,C04020201,0.8625825643539429
64015,M050101,0.8480887711048126
64016,L0206,0.8407095074653625
64018,F900402,0.8188832104206085
64019,W02020502,0.8770236968994141
64022,M050101,0.7264434099197388
64023,L0102,0.8466123938560486
64024,Y0999,0.7665515244007111
64025,H90020103,0.7969090640544891
64026,H900304,0.7603112757205963
64027,C010103,0.9069536030292512
64028,H010202020302,0.812760978937149
64029,A019003,0.8205676376819611
64030,K0107,0.6668597161769867
64032,H900303,0.8185440599918365
64034,M050101,0.7615792453289032
64036,M050101,0.8469479084014893
64040,B0399,0.9554410576820374
64041,L03140104,0.8977174460887909
64042,V0905,0.9386031627655028
64044,A019013,0.850061297416687
64045,H900303,0.8253112733364105
64046,W02060201,0.9253094792366028
64048,M050101,0.7934266924858093
64050,C04020201,0.8958848118782043
64054,L0925,0.8280667364597321
64055,V06010199,0.8232802450656891
64056,C010103,0.9568946361541748
64057,B0399,0.9660356640815736
64059,M050101,0.9113386869430542
64067,A019013,0.8951413035392761
64072,C04020201,0.9291657507419586
64074,C010103,0.983833372592926
64078,M050101,0.948683738708496
64079,W02070403,0.8252591788768768
64080,U020103,0.859397828578949
64081,L0102,0.7461850643157959
64082,L0102,0.6909583508968353
64083,M050101,0.8037680983543396
64084,B0399,0.62600177526474
64085,L26,0.9182279407978058
64092,C010103,0.96308833360672
64094,L0102,0.8413697779178619
64096,M050101,0.8791447281837463
64097,H010202020302,0.6850495636463165
64098,L26,0.8519497811794281
64099,L26,0.7823650240898132
64101,B0399,0.835964173078537
64103,L26,0.7738235294818878
64104,B0399,0.9737212359905244
64105,W02070403,0.949576497077942
64106,L1910,0.8525017499923706
64107,L26,0.799578994512558
64108,C04020299,0.809950053691864
64109,A019013,0.9206281006336212
64111,C04020201,0.9072313904762268
64112,L26,0.8443965911865234
64113,H010202020302,0.9311850368976592
64114,C010103,0.9147728681564332
64115,M050101,0.8013120889663696
64119,B0399,0.976014643907547
64120,C010103,0.9620628952980042
64121,H900303,0.8251179456710815
64122,H900304,0.8292759656906128
64125,L26,0.9566731154918672
64128,L26,0.8254380822181702
64129,H900303,0.6527663618326187
64132,H010202020302,0.7296159267425537
64134,B0399,0.911041498184204
64135,B0399,0.9368034601211548
64137,H900303,0.5404020696878433
64138,B0399,0.96175816655159
64139,B030299,0.9478551745414734
64140,H010202020302,0.846523642539978
64142,M03030203,0.8279761075973511
64144,M050101,0.91783407330513
64145,H900303,0.872518390417099
64146,M050101,0.8006373643875122
64147,M050101,0.7622290849685669
64148,W02069003,0.6849057078361511
64149,A019013,0.7298270165920258
64150,H010202020302,0.7185954749584198
64151,H010202020302,0.7115568220615387
64152,K0107,0.8222705125808716
64153,H90020103,0.8791083693504333
64155,W02050202,0.9213499128818512
64161,W02050202,0.8972920477390289
64164,H010202020302,0.8844588994979858
64166,M050101,0.5965989530086517
64168,A010601,0.7475581467151642
64169,L26,0.899408757686615
64171,M050101,0.7165406048297882
64174,L0102,0.945238709449768
64175,H900304,0.8988022208213806
64176,W0202059012,0.8335937857627869
64179,V0903,0.949606955051422
64180,H900303,0.9211435914039612
64181,L26,0.8365179896354675
64182,L0104110101,0.8259087204933167
64183,M050101,0.8481769263744354
64184,L26,0.8368873596191406
64185,L0104110101,0.8727201223373413
64186,H900303,0.915481060743332
64187,V0905,0.8404684662818909
64188,M050101,0.9054860174655914
64191,H900303,0.8597635328769684
64192,M050101,0.9278967380523682
64194,A019013,0.827989399433136
64199,L26,0.7158173620700836
64201,L1910,0.8299291133880615
64203,Z119003,0.796810507774353
64205,C04020201,0.8777137696743011
64206,H010202020302,0.927050530910492
64209,B030299,0.7853734195232391
64213,L070809,0.8661017417907715
64222,B0399,0.8705785870552063
64224,H900303,0.742808997631073
64225,L0102,0.7021476626396179
64231,W02020502,0.910057246685028
64233,C010103,0.9626631140708924
64234,B0399,0.9608424603939056
64235,A018001,0.76960888504982
64236,L26,0.6224640905857086
64237,B0399,0.9221723675727844
64239,L0606030101,0.8798404633998871
64240,H900303,0.7990268170833588
64242,M050101,0.8944590985774994
64245,C04020201,0.6645530164241791
64246,C010103,0.9030417203903198
64247,C010103,0.916073590517044
64248,H010202020302,0.8130691647529602
64250,B0399,0.6947889626026154
64251,C04020201,0.8854059278964996
64254,H010202020302,0.8109087646007538
64255,H900303,0.7365472614765167
64256,A019013,0.7946806252002716
64257,H900303,0.72469162940979
64258,A019013,0.8319814801216125
64259,L26,0.6857272684574127
64262,A019013,0.8142019212245941
64263,H900303,0.9114589095115662
64266,C010103,0.9352057576179504
64268,L0104080101,0.9270106852054596
64270,H900303,0.8876384496688843
64271,L26,0.8714752495288849
64272,H010202020302,0.7573790550231934
64273,L26,0.8949577808380127
64274,H900303,0.8862730860710144
64276,L0204,0.9672032296657562
64277,A019013,0.9253492951393129
64279,L26,0.8802662193775177
64281,L26,0.8413806855678558
64283,A019013,0.8767726421356201
64284,L0206,0.8715415596961975
64287,H010202020302,0.5776858180761337
64290,C04020201,0.8189589381217957
64291,M050101,0.8326790630817413
64292,H010202020302,0.7570900022983551
64293,L26,0.9207543432712556
64295,H90020103,0.7993521392345428
64297,A019013,0.8332830369472504
64301,C04020299,0.7964779436588287
64302,C04020201,0.7861256003379822
64303,L0102,0.8688061535358429
64304,L0204,0.7624275386333466
64305,C04020201,0.8228931427001953
64306,H900303,0.7639718651771545
64309,H900303,0.9369579553604126
64312,V06010199,0.8347025513648987
64313,H900303,0.8899018466472626
64314,H010202020302,0.7784598171710968
64315,L1910,0.9102691113948822
64316,H900303,0.8940762579441071
64317,K0107,0.8488523662090302
64319,L1910,0.9049508273601532
64320,M050101,0.8795029520988464
64321,M050101,0.8443891704082489
64322,R060201,0.8617505729198456
64323,L0204,0.8720545470714569
64324,M050101,0.9453537166118622
64325,L26,0.9140774309635162
64326,H900102,0.7514444589614868
64327,A019013,0.8496951758861542
64328,M050201,0.741946816444397
64329,L0925,0.8631289005279541
64331,C010103,0.9708333909511566
64332,B0399,0.9790686666965484
64333,L0925,0.8600029051303864
64335,L070704,0.8127374649047852
64336,A019013,0.9111530482769012
64337,B030299,0.9505536556243896
64338,H900303,0.8555326759815216
64339,L0104110101,0.7749837934970856
64345,M050101,0.7908838391304016
64346,C010103,0.8468197584152222
64347,M050101,0.8788225650787354
64348,Z12139006,0.570209190249443
64349,B0399,0.8600191473960876
64350,H90020103,0.7649523317813873
64352,M050101,0.7447851300239563
64353,B030103,0.9122482240200044
64354,H900303,0.7761915624141693
64355,L0102,0.7569183707237244
64357,H900303,0.8418589234352112
64358,V0905,0.8735751807689667
64359,Z12040211,0.8776043057441711
64360,L0202,0.8982331156730652
64362,H900303,0.8800230920314789
64363,B0399,0.976331114768982
64364,C010103,0.9754253327846528
64366,L26,0.9591033458709716
64367,A019003,0.8563643097877502
64369,A019013,0.9256479740142822
64370,L26,0.8331226706504822
64371,L0102,0.6753647923469543
64372,M03030203,0.8807273209095001
64373,A019013,0.7833881676197052
64374,B0399,0.8595381379127502
64375,L0102,0.8325515389442444
64376,L0104080101,0.8098191916942596
64377,K0199,0.707772970199585
64378,A019013,0.8877729773521423
64379,L26,0.9546059370040894
64381,L0102,0.8919563889503479
64382,L26,0.8781496584415436
64383,M050101,0.8506868779659271
64384,H900303,0.7609070539474487
64387,L26,0.8568255007266998
64388,A019013,0.7206305265426636
64389,P09010304,0.8811285495758057
64391,L0204,0.7921645939350128
64392,L26,0.918438732624054
64399,L0204,0.8466979265213013
64400,L26,0.7702459990978241
64401,C0104020299,0.8843182027339935
64402,B0399,0.8136077523231506
64403,L159014,0.7721117734909058
64404,C010103,0.9136508703231812
64405,W02060201,0.7975442707538605
64406,M050101,0.913487434387207
64407,C04020201,0.8258417844772339
64408,P09018001,0.6768187880516052
64409,C010103,0.8745793998241425
64411,C04020201,0.8162084817886353
64412,V0905,0.9341019690036774
64413,K0107,0.8915883004665375
64414,L26,0.8622823059558868
64415,A019003,0.9102916717529296
64416,L26,0.7683899998664856
64417,V0905,0.5951808840036392
64419,L0104110101,0.7605518102645874
64420,B0399,0.7678460478782654
64421,L1705,0.9198466539382936
64422,H900102,0.7729571759700775
64424,C04020201,0.7502041459083557
64425,L26,0.88588947057724
64426,C010302,0.9122898280620576
64427,L0104110103,0.7502202391624451
64428,L0102,0.8248897790908813
64429,H900304,0.9321514368057252
64431,C04020201,0.7762002348899841
64432,C04020201,0.8760517835617065
64433,M050101,0.9014545381069184
64434,C04020201,0.9380855858325958
64435,A010506,0.7933976054191589
64437,A019013,0.7687326073646545
64438,H900303,0.8931921124458313
64445,M050101,0.7885250747203827
64446,K0107,0.6060968637466431
64447,C04020201,0.8736709356307983
64454,H900303,0.858412504196167
64457,L26,0.93625608086586
64460,L0102,0.8549719154834747
64461,C04020299,0.8891242146492004
64462,H900303,0.5883393287658691
64463,C04020201,0.8226026296615601
64464,L26,0.6745381653308868
64466,M050101,0.5600496530532837
64467,M050101,0.8875280022621155
64468,M050101,0.9396105706691742
64469,M050101,0.8552534580230713
64470,M050101,0.8263987004756927
64471,M050101,0.7972389757633209
64473,H90020103,0.7907390296459198
64474,L1711,0.8416593372821808
64475,M050101,0.7451692521572113
64476,M03030203,0.8498753309249878
64479,H900303,0.8852173984050751
64480,L0102,0.8507769405841827
64481,B0399,0.8012755215167999
64482,L070803,0.7444866597652435
64484,L26,0.7434810400009155
64487,K0107,0.9540375769138336
64488,L0102,0.6171218305826187
64491,M050101,0.7375476062297821
64492,L26,0.8405901193618774
64493,M050101,0.6594602167606354
64495,C010103,0.953121304512024
64496,H900303,0.811798632144928
64499,B0399,0.8055533170700073
64501,L26,0.8877115845680237
64502,B030299,0.7904127836227417
64503,L1706,0.7894061207771301
64505,L0206,0.7027217745780945
64506,A019013,0.8054754436016083
64507,L26,0.8740265071392059
64508,U020301,0.9445122480392456
64509,L0204,0.8669943511486053
64510,L0104110101,0.94718736410141
64511,M030405,0.9722428917884828
64512,A019013,0.916894257068634
64513,U020302,0.7822919487953186
64514,M050101,0.8384371995925903
64516,W02020502,0.8690586686134338
64517,C04020201,0.9247943460941316
64527,L26,0.7550117671489716
64528,M050101,0.8335933983325958
64541,W02079002,0.8646101653575897
64548,L01040502,0.7104115188121796
64549,A019013,0.9283020198345184
64551,L26,0.8282239437103271
64552,L26,0.9367288947105408
64553,H90020103,0.7284703552722931
64555,A019013,0.823252409696579
64556,L0104080101,0.8932248950004578
64557,A019013,0.8550628125667572
64558,M050101,0.902638167142868
64560,C0104020299,0.9442429542541504
64565,A019013,0.9127057194709778
64568,R060201,0.8188506960868835
64569,L0102,0.8792293667793274
64570,A019003,0.9083212912082672
64572,H900303,0.93875452876091
64573,K0199,0.8435468971729279
64574,L26,0.7888531684875488
64575,L26,0.7540220618247986
64576,L26,0.8858040273189545
64578,L26,0.8259456753730774
64581,L01040502,0.8635811507701874
64582,M03030203,0.8605005145072937
64583,L26,0.879121720790863
64584,L26,0.8470964133739471
64585,C010103,0.8929979801177979
64589,L26,0.7831829190254211
64593,L0102,0.9296431839466096
64597,H900303,0.8801003694534302
64598,H900303,0.7325697839260101
64599,C0104020299,0.9096177518367768
64600,R060203,0.8588624000549316
64601,L26,0.8418765664100647
64608,V0905,0.8529786169528961
64609,L0102,0.9181154370307922
64610,B0399,0.9571614563465118
64611,M050101,0.7573271989822388
64617,K0107,0.9138901233673096
64618,A010601,0.8378391265869141
64619,L0204,0.797520786523819
64620,L0204,0.8486454784870148
64621,H010202020301,0.7495912313461304
64627,L26,0.910336583852768
64630,Z110603,0.922965943813324
64631,C01050102,0.9007100462913513
64634,T01010203,0.9371034204959868
64635,H900303,0.8435191214084625
64636,L1910,0.9079829156398772
64639,L26,0.827010452747345
64640,C04020201,0.8594397902488708
64643,H900303,0.8580786287784576
64644,C010103,0.942708134651184
64650,L26,0.8783268332481384
64651,H900303,0.8958854973316193
64654,L26,0.8234089612960815
64655,L26,0.9002472758293152
64656,L250301,0.7754450440406799
64659,V0905,0.9498834013938904
64660,A0703,0.8987696170806885
64664,A019010,0.7825366258621216
64665,M050101,0.6888739466667175
64666,L01040508,0.76854208111763
64667,L0102,0.8487261235713959
64668,H900303,0.8319201171398163
64671,B0399,0.7971193194389343
64672,H90020103,0.8924520313739777
64673,Z12130502,0.8614941835403442
64674,L26,0.8934566378593445
64676,H900303,0.7459221184253693
64677,K0107,0.8494822680950165
64678,M050101,0.6850250363349915
64680,Z12139006,0.9010696709156036
64682,W02070403,0.937303900718689
64683,L26,0.8289404511451721
64687,B0399,0.9336225390434264
64688,M050201,0.9177458882331848
64689,R060203,0.7851465344429016
64690,L091307,0.8846419453620911
64695,C010103,0.9656935036182404
64696,M050101,0.8166241645812988
64697,M050101,0.721930593252182
64699,K0199,0.7351434826850891
64700,M050101,0.6766031384468079
64703,L0102,0.8501824736595154
64705,L26,0.956786960363388
64708,L26,0.875413179397583
64709,L0204,0.7818963825702667
64715,B0399,0.7409136593341827
64718,L26,0.6500170230865479
64719,L0102,0.775972992181778
64721,C04020299,0.8419209420681
64723,L26,0.5529519468545914
64724,B0399,0.7293647527694702
64725,C04020201,0.8115796446800232
64729,L26,0.8376345634460449
64735,L26,0.7589634358882904
64736,H010202020302,0.737832099199295
64740,A010601,0.8303510248661041
64742,M03030203,0.7224107384681702
64745,M03030203,0.7844132483005524
64747,H90010102,0.9135229289531708
64748,W02070403,0.9011259078979492
64749,H010202020302,0.7757353782653809
64756,V0903,0.9381482899188996
64759,R0499,0.7281927764415741
64760,B0399,0.9723471105098724
64761,B0399,0.969017893075943
64765,L26,0.6268666237592697
64767,H900303,0.7479493319988251
64768,M050101,0.8755565881729126
64769,C010103,0.940125972032547
64770,U020301,0.8194065988063812
64775,K0199,0.9333876669406892
64779,L0204,0.9156776666641236
64780,L03140104,0.5823392570018768
64781,B0399,0.9201525747776031
64782,L0102,0.8587563037872314
64783,C04020299,0.8952470123767853
64786,B030299,0.8979473114013672
64787,U020301,0.855093389749527
64788,K0199,0.8868814408779144
64793,L0204,0.903406858444214
64794,L26,0.7784784436225891
64795,L0606030101,0.9063860476016998
64797,L0104110101,0.8270635008811951
64798,L010403,0.8900999426841736
64799,M050101,0.7197823822498322
64800,W02070403,0.9487994313240052
64801,H90010102,0.849478155374527
64802,M050101,0.8025534749031067
64808,A010506,0.8241136968135834
64809,M050101,0.8262683153152466
64812,H900303,0.8541386425495148
64813,H900303,0.9071675539016724
64815,B030299,0.9296386539936066
64816,L0102,0.7986866533756256
64817,M03030203,0.7328752279281616
64818,H900303,0.9148106873035432
64819,W02070403,0.9326449632644652
64820,H900304,0.8462392687797546
64821,A019013,0.8546717762947083
64822,H90020103,0.858884334564209
64823,L26,0.8822069764137268
64824,W02070403,0.9534960687160492
64827,B0380,0.8699048459529877
64828,W02070403,0.9287298023700714
64829,L1910,0.8643911480903625
64830,W02070403,0.947662591934204
64831,L090902,0.8519733548164368
64833,B030299,0.9299163222312928
64836,L1910,0.8704667389392853
64842,L250301,0.8105226755142212
64844,A019013,0.8291637003421783
64845,L0206,0.8709167242050171
64846,B030103,0.8123292624950409
64847,H900303,0.8938665091991425
64853,H900304,0.6268025040626526
64854,A100399,0.9071805775165558
64857,H010202020302,0.6469874680042267
64861,Y12030601,0.8881911337375641
64862,H900303,0.776226818561554
64864,C010103,0.9245496094226836
64865,L1910,0.9083151817321776
64866,C04020299,0.951228678226471
64868,H90010102,0.8708623051643372
64869,B0399,0.9259352385997772
64870,B0399,0.8086123764514923
64871,M050201,0.6882327049970627
64872,C04020299,0.9066981971263884
64873,T01010203,0.9658730030059814
64875,M050101,0.8949413597583771
64876,L26,0.92713263630867
64880,A019013,0.7429602742195129
64881,C010103,0.8233768045902252
64884,C04020201,0.8486622869968414
64885,M050101,0.8589897751808167
64886,M050101,0.5113034248352051
64889,B0399,0.6270185708999634
64890,R060201,0.6095725148916245
64891,M050101,0.7970758974552155
64895,W02020502,0.9063589572906494
64899,C04020201,0.8051851689815521
64902,R060102,0.8482430577278137
64905,L26,0.9450488984584808
64908,L26,0.7485306262969971
64912,P0103,0.948434591293335
64915,A019013,0.8296573162078857
64918,H900303,0.8990042805671692
64920,M050101,0.6448679566383362
64922,H900303,0.8893968164920807
64924,C010103,0.9114077389240264
64925,L01040502,0.8313141167163849
64926,A019013,0.8990420401096344
64927,A019013,0.8145835101604462
64934,L26,0.9357711672782898
64936,M050102,0.7654141783714294
